,,Students_per_Teachers,Students_per_Teachers,Students_per_Teachers
,,min,max,mean
Dębica,Branżowa szkoła I stopnia,1.0,2.6153846153846154,1.8076923076923077
Dębica,Centrum Kształcenia Praktycznego,0.0,0.0,0.0
Dębica,Gimnazjum,0.9523809523809523,3.857142857142857,2.4047619047619047
Dębica,Liceum ogólnokształcące,5.6,22.0,10.552205029013539
Dębica,Niepubliczna placówka kształcenia ustawicznego i praktycznego,0.0,0.0,0.0
Dębica,Poradnia psychologiczno-pedagogiczna,0.0,0.0,0.0
Dębica,Przedszkole,1.0,18.75,8.127110454045438
Dębica,Punkt przedszkolny,1.0,1.0,1.0
Dębica,Sześcioletnia szkoła muzyczna II stopnia,1.1333333333333333,1.1333333333333333,1.1333333333333333
Dębica,Szkoła podstawowa,2.0,9.657894736842104,6.479123379371643
Dębica,Szkoła policealna,0.0,10.125,4.5918560606060606
Dębica,Szkoła specjalna przysposabiająca do pracy,0.9,0.9,0.9
Dębica,Zespół szkół i placówek oświatowych,0.0,0.0,0.0
Dęblin,Liceum ogólnokształcące,4.166666666666667,4.166666666666667,4.166666666666667
Dęblin,Poradnia psychologiczno-pedagogiczna,0.0,0.0,0.0
Dęblin,Przedszkole,4.666666666666667,8.25,6.59594298245614
Dęblin,Specjalny Ośrodek Szkolno-Wychowawczy,0.43478260869565216,0.43478260869565216,0.43478260869565216
Dęblin,Szkoła podstawowa,7.170731707317073,10.21951219512195,8.27714012434242
Dęblin,Zespół szkół i placówek oświatowych,0.0,0.0,0.0
Dębnica Kaszubska,Gimnazjum,1.3571428571428572,1.3571428571428572,1.3571428571428572
Dębnica Kaszubska,Przedszkole,9.75,9.75,9.75
Dębnica Kaszubska,Szkoła podstawowa,8.31578947368421,8.31578947368421,8.31578947368421
Dębnica Kaszubska,Zespół szkół i placówek oświatowych,0.0,0.0,0.0
Dębno,Młodzieżowy Ośrodek Socjoterapii ze szkołami,1.5833333333333333,2.1666666666666665,1.875
Dębno,Poradnia psychologiczno-pedagogiczna,0.0,0.0,0.0
Dębno,Przedszkole,1.6,17.4,7.905820105820106
Dębno,Szkoła podstawowa,0.9090909090909091,9.745098039215685,5.3152444220872335
Dębno,Zespół szkół i placówek oświatowych,0.0,0.0,0.0
Dębowa Kłoda,Szkoła podstawowa,6.571428571428571,8.03125,7.301339285714286
Dębowa Łąka,Przedszkole,10.0,10.0,10.0
Dębowa Łąka,Specjalny Ośrodek Szkolno-Wychowawczy,0.5,0.5,0.5
Dębowa Łąka,Szkoła podstawowa,5.25,6.944444444444445,6.2592592592592595
Dębowiec,Gimnazjum,1.7,3.6875,2.69375
Dębowiec,Przedszkole,8.0,15.333333333333334,11.211111111111112
Dębowiec,Szkoła podstawowa,0.5,9.774193548387096,4.096180636863251
Dębowiec,Zespół szkół i placówek oświatowych,0.0,0.0,0.0
Długosiodło,Przedszkole,7.363636363636363,7.363636363636363,7.363636363636363
Długosiodło,Szkoła podstawowa,3.210526315789474,7.914893617021277,5.457079620883847
Długosiodło,Zespół szkół i placówek oświatowych,0.0,0.0,0.0
Długołęka,Przedszkole,6.5,15.833333333333334,11.311159211159211
Długołęka,Punkt przedszkolny,16.0,18.0,17.0
Długołęka,Szkoła podstawowa,3.9615384615384617,12.009803921568627,9.1564722263795
Długołęka,Zespół szkół i placówek oświatowych,0.0,0.0,0.0
Dłutów,Przedszkole,14.0,14.0,14.0
Dłutów,Zespół szkół i placówek oświatowych,0.0,0.0,0.0
Dźwierzuty,Szkoła podstawowa,2.6470588235294117,9.15,5.462803577571379
Elbląg,Biblioteki pedagogiczne,0.0,0.0,0.0
Elbląg,Bursa,0.0,0.0,0.0
Elbląg,Centrum Kształcenia Ustawicznego - bez szkół,0.0,0.0,0.0
Elbląg,Czteroletnie liceum plastyczne,4.217391304347826,4.217391304347826,4.217391304347826
Elbląg,Delegatura,0.0,0.0,0.0
Elbląg,Gimnazjum,1.6956521739130435,1.6956521739130435,1.6956521739130435
Elbląg,Liceum ogólnokształcące,0.8695652173913043,68.5,21.594419335723686
Elbląg,Międzyszkolny ośrodek sportowy,0.0,0.0,0.0
Elbląg,Młodzieżowy dom kultury,0.0,0.0,0.0
Elbląg,Niepubliczna placówka kształcenia ustawicznego i praktycznego,0.0,0.0,0.0
Elbląg,Niepubliczna placówka oświatowo-wychowawcza w systemie oświaty,0.0,0.0,0.0
Elbląg,Ośrodek Rewalidacyjno-Wychowawczy umożliwiający upośledzonym umysłowo realizację obowiązku szkolnego i nauki,0.3333333333333333,0.3333333333333333,0.3333333333333333
Elbląg,Placówka doskonalenia nauczycieli,0.0,0.0,0.0
Elbląg,Poradnia psychologiczno-pedagogiczna,0.0,0.0,0.0
Elbląg,Przedszkole,1.6666666666666667,20.857142857142858,9.164074589422885
Elbląg,Punkt przedszkolny,0.875,2.0,1.4375
Elbląg,Specjalny Ośrodek Szkolno-Wychowawczy,0.2631578947368421,0.2839506172839506,0.27355425601039635
Elbląg,Szkoła podstawowa,1.35,12.224489795918368,7.2236917045059705
Elbląg,Szkoła policealna,1.6666666666666667,230.0,45.91390870338238
Elbląg,Szkoła specjalna przysposabiająca do pracy,1.0,1.0,1.0
Elbląg,Zespół szkół i placówek oświatowych,0.0,0.0,0.0
Ełk,Bursa,0.0,0.0,0.0
Ełk,Centrum Kształcenia Ustawicznego ze szkołami,0.0,0.0,0.0
Ełk,Delegatura,0.0,0.0,0.0
Ełk,Gimnazjum,3.4285714285714284,3.4285714285714284,3.4285714285714284
Ełk,Liceum ogólnokształcące,3.6923076923076925,170.0,41.353411033411035
Ełk,Międzyszkolny ośrodek sportowy,0.0,0.0,0.0
Ełk,Niepubliczna placówka kształcenia ustawicznego i praktycznego,0.0,0.0,0.0
Ełk,Niepubliczna placówka oświatowo-wychowawcza w systemie oświaty,0.0,0.0,0.0
Ełk,Placówka doskonalenia nauczycieli,0.0,0.0,0.0
Ełk,Pozaszkolna placówka specjalistyczna,0.0,0.0,0.0
Ełk,Przedszkole,5.142857142857143,18.333333333333332,10.458812617051242
Ełk,Punkt przedszkolny,0.7777777777777778,16.0,8.534722222222221
Ełk,Specjalny Ośrodek Szkolno-Wychowawczy,0.4657534246575342,0.4657534246575342,0.4657534246575342
Ełk,Szkoła podstawowa,1.7826086956521738,11.166666666666666,7.158169206818457
Ełk,Szkoła policealna,1.7619047619047619,71.0,28.60297619047619
Ełk,Szkoła specjalna przysposabiająca do pracy,1.0833333333333333,1.0833333333333333,1.0833333333333333
Ełk,Technikum,3.161290322580645,3.161290322580645,3.161290322580645
Ełk,Zespół szkół i placówek oświatowych,0.0,0.0,0.0
Fabianki,Przedszkole,7.666666666666667,9.75,8.555555555555555
Fabianki,Szkoła podstawowa,1.6666666666666667,7.241379310344827,5.542613945234743
Fajsławice,Szkoła podstawowa,7.333333333333333,9.25,8.291666666666666
Fałków,Szkoła podstawowa,6.409090909090909,9.514285714285714,7.961688311688311
Filipów,Punkt przedszkolny,24.0,24.0,24.0
Filipów,Szkoła podstawowa,12.054054054054054,12.054054054054054,12.054054054054054
Firlej,Przedszkole,26.0,38.0,32.0
Firlej,Specjalny Ośrodek Szkolno-Wychowawczy,0.8571428571428571,0.8571428571428571,0.8571428571428571
Firlej,Szkoła podstawowa,3.6875,10.487804878048781,6.831326219512195
Frampol,Punkt przedszkolny,4.333333333333333,4.333333333333333,4.333333333333333
Frampol,Szkoła podstawowa,4.0,8.3125,6.280637254901961
Frampol,Zespół szkół i placówek oświatowych,0.0,0.0,0.0
Fredropol,Przedszkole,14.333333333333334,14.333333333333334,14.333333333333334
Fredropol,Szkoła podstawowa,2.769230769230769,4.6,3.6617521367521366
Fredropol,Zespół szkół i placówek oświatowych,0.0,0.0,0.0
Frombork,Szkolne schronisko młodzieżowe,0.0,0.0,0.0
Frombork,Zespół szkół i placówek oświatowych,0.0,0.0,0.0
Frysztak,Przedszkole,10.5,10.5,10.5
Frysztak,Specjalny Ośrodek Szkolno-Wychowawczy,0.7738095238095238,0.7738095238095238,0.7738095238095238
Frysztak,Szkoła podstawowa,3.0454545454545454,7.867924528301887,4.837793024585477
Frysztak,Zespół szkół i placówek oświatowych,0.0,0.0,0.0
Galewice,Dom wczasów dziecięcych,0.0,0.0,0.0
Galewice,Gimnazjum,4.785714285714286,4.785714285714286,4.785714285714286
Galewice,Przedszkole,8.777777777777779,8.777777777777779,8.777777777777779
Galewice,Szkoła podstawowa,5.0,12.5,7.461951754385965
Garbatka-Letnisko,Przedszkole,10.583333333333334,10.583333333333334,10.583333333333334
Garbatka-Letnisko,Szkoła podstawowa,4.3125,8.805555555555555,6.559027777777778
Garbatka-Letnisko,Zespół szkół i placówek oświatowych,0.0,0.0,0.0
Garbów,Przedszkole,6.5,9.6,7.7
Garbów,Szkoła podstawowa,3.125,7.5,5.7952657807308965
Garbów,Zespół wychowania przedszkolnego,2.3333333333333335,7.5,5.458333333333334
Gardeja,Gimnazjum,2.5625,2.5625,2.5625
Gardeja,Przedszkole,9.5,10.571428571428571,10.035714285714285
Gardeja,Szkoła podstawowa,3.857142857142857,8.38888888888889,6.577349439276496
Garwolin,Branżowa szkoła I stopnia,1.5,1.5,1.5
Garwolin,Liceum ogólnokształcące,5.217391304347826,16.333333333333332,10.66991367704126
Garwolin,Niepubliczna placówka kształcenia ustawicznego i praktycznego,0.0,0.0,0.0
Garwolin,Poradnia psychologiczno-pedagogiczna,0.0,0.0,0.0
Garwolin,Przedszkole,5.0,9.6,7.065690830673033
Garwolin,Punkt przedszkolny,4.8,4.8,4.8
Garwolin,Sześcioletnia szkoła muzyczna I stopnia,6.684210526315789,6.684210526315789,6.684210526315789
Garwolin,Szkoła podstawowa,1.1875,11.125,7.384895270438727
Garwolin,Szkoła policealna,0.0,15.4,7.7
Garwolin,Zespół szkół i placówek oświatowych,0.0,0.0,0.0
Gaszowice,Przedszkole,9.0,11.8,10.822222222222223
Gaszowice,Szkoła podstawowa,7.814814814814815,8.56,8.189454400637196
Gaszowice,Zespół szkół i placówek oświatowych,0.0,0.0,0.0
Gaworzyce,Przedszkole,13.444444444444445,13.444444444444445,13.444444444444445
Gaworzyce,Szkoła podstawowa,9.45945945945946,9.45945945945946,9.45945945945946
Gawłuszowice,Szkoła podstawowa,9.5,9.5,9.5
Gać,Przedszkole,7.5,11.5,9.5
Gać,Punkt przedszkolny,6.0,16.0,11.333333333333334
Gać,Szkoła podstawowa,6.6,9.590909090909092,8.424565508021391
Gdańsk,Biblioteki pedagogiczne,0.0,0.0,0.0
Gdańsk,Branżowa szkoła I stopnia,4.388888888888889,4.388888888888889,4.388888888888889
Gdańsk,Bursa,0.0,0.0,0.0
Gdańsk,Czteroletnie liceum plastyczne,0.9354838709677419,0.9354838709677419,0.9354838709677419
Gdańsk,Dziewięcioletnia ogólnokształcąca szkoła baletowa,2.5901639344262297,2.5901639344262297,2.5901639344262297
Gdańsk,Gimnazjum,0.8,10.0,2.4734487734487733
Gdańsk,Liceum ogólnokształcące,0.8,48.9,10.700599018898696
Gdańsk,Niepubliczna placówka kształcenia ustawicznego i praktycznego,0.0,0.0,0.0
Gdańsk,Niepubliczna placówka oświatowo-wychowawcza w systemie oświaty,0.0,0.0,0.0
Gdańsk,Ośrodek Rewalidacyjno-Wychowawczy umożliwiający upośledzonym umysłowo realizację obowiązku szkolnego i nauki,1.3783783783783783,1.3783783783783783,1.3783783783783783
Gdańsk,Ośrodek dokształcania i doskonalenia zawodowego,0.0,0.0,0.0
Gdańsk,Pałac młodzieży,0.0,0.0,0.0
Gdańsk,Placówka doskonalenia nauczycieli,0.0,0.0,0.0
Gdańsk,Poradnia psychologiczno-pedagogiczna,0.0,0.0,0.0
Gdańsk,Poradnia specjalistyczna,0.0,0.0,0.0
Gdańsk,Przedszkole,0.6785714285714286,24.5,9.142015303064646
Gdańsk,Punkt przedszkolny,0.0,23.0,7.821184371184372
Gdańsk,Specjalny Ośrodek Szkolno-Wychowawczy,0.2736842105263158,0.2736842105263158,0.2736842105263158
Gdańsk,Sześcioletnia ogólnokształcąca szkoła sztuk pięknych,0.16129032258064516,0.16129032258064516,0.16129032258064516
Gdańsk,Sześcioletnia szkoła muzyczna I stopnia,1.9090909090909092,23.9,8.46381818181818
Gdańsk,Sześcioletnia szkoła muzyczna II stopnia,4.0,4.0,4.0
Gdańsk,Szkoła podstawowa,0.3333333333333333,15.0,6.522334534929468
Gdańsk,Szkoła policealna,0.3333333333333333,153.33333333333334,21.45980537078098
Gdańsk,Szkoła specjalna przysposabiająca do pracy,2.0,2.0,2.0
Gdańsk,Technikum,9.288461538461538,14.71875,12.00360576923077
Gdańsk,Zespół szkół i placówek oświatowych,0.0,0.0,0.0
Gdańsk,Zespół wychowania przedszkolnego,2.727272727272727,2.727272727272727,2.727272727272727
Gdynia,Branżowa szkoła I stopnia,1.9,1.9,1.9
Gdynia,Centrum Kształcenia Praktycznego,0.0,0.0,0.0
Gdynia,Centrum Kształcenia Ustawicznego - bez szkół,0.0,0.0,0.0
Gdynia,Centrum Kształcenia Ustawicznego ze szkołami,0.0,0.0,0.0
Gdynia,Gimnazjum,0.23529411764705882,1.4814814814814814,0.7976149524137139
Gdynia,Liceum ogólnokształcące,2.7857142857142856,46.0,14.778906638428667
Gdynia,Młodzieżowy dom kultury,0.0,0.0,0.0
Gdynia,Niepubliczna placówka kształcenia ustawicznego i praktycznego,0.0,0.0,0.0
Gdynia,Niepubliczna placówka oświatowo-wychowawcza w systemie oświaty,0.0,0.0,0.0
Gdynia,Ośrodek Rewalidacyjno-Wychowawczy umożliwiający upośledzonym umysłowo realizację obowiązku szkolnego i nauki,0.0,0.0,0.0
Gdynia,Ośrodek dokształcania i doskonalenia zawodowego,0.0,0.0,0.0
Gdynia,Placówka doskonalenia nauczycieli,0.0,0.0,0.0
Gdynia,Placówki artystyczne (ognisko artystyczne),0.0,0.0,0.0
Gdynia,Poradnia psychologiczno-pedagogiczna,0.0,0.0,0.0
Gdynia,Pozaszkolna placówka specjalistyczna,0.0,0.0,0.0
Gdynia,Przedszkole,2.5,18.75,8.56387553814152
Gdynia,Punkt przedszkolny,1.125,25.0,6.758230452674898
Gdynia,Specjalny Ośrodek Szkolno-Wychowawczy,0.15625,0.4074074074074074,0.2818287037037037
Gdynia,Sześcioletnia szkoła muzyczna I stopnia,3.0,3.0,3.0
Gdynia,Szkolne schronisko młodzieżowe,0.0,0.0,0.0
Gdynia,Szkoła podstawowa,0.8148148148148148,10.5,7.311261378934109
Gdynia,Szkoła policealna,4.6,108.0,28.14826617826618
Gdynia,Szkoła policealna muzyczna,1.24,1.24,1.24
Gdynia,Technikum,1.7857142857142858,3.0,2.392857142857143
Gdynia,Zespół szkół i placówek oświatowych,0.0,0.0,0.0
Gdów,Liceum ogólnokształcące,8.11111111111111,8.11111111111111,8.11111111111111
Gdów,Przedszkole,5.625,10.833333333333334,8.705492424242426
Gdów,Sześcioletnia szkoła muzyczna I stopnia,6.454545454545454,6.454545454545454,6.454545454545454
Gdów,Szkoła podstawowa,3.95,10.847457627118644,6.597253726748602
Gdów,Szkoła policealna,12.0,12.0,12.0
Gdów,Zespół szkół i placówek oświatowych,0.0,0.0,0.0
Giby,Szkoła podstawowa,3.5384615384615383,7.913043478260869,5.725752508361204
Gidle,Przedszkole,6.5,7.222222222222222,6.861111111111111
Gidle,Szkoła podstawowa,3.95,6.888888888888889,5.346296296296296
Gielniów,Młodzieżowy Ośrodek Socjoterapii ze szkołami,1.1764705882352942,1.1764705882352942,1.1764705882352942
Gielniów,Młodzieżowy Ośrodek Wychowawczy,1.3846153846153846,1.3846153846153846,1.3846153846153846
Gielniów,Szkoła podstawowa,3.6666666666666665,6.208333333333333,4.9375
Gielniów,Zespół szkół i placówek oświatowych,0.0,0.0,0.0
Gierałtowice,Zespół szkół i placówek oświatowych,0.0,0.0,0.0
Gietrzwałd,Gimnazjum,3.076923076923077,3.076923076923077,3.076923076923077
Gietrzwałd,Przedszkole,10.0,10.0,10.0
Gietrzwałd,Zespół szkół i placówek oświatowych,0.0,0.0,0.0
Gilowice,Przedszkole,6.75,10.25,8.5
Gilowice,Szkoła podstawowa,5.88,5.88,5.88
Gilowice,Zespół szkół i placówek oświatowych,0.0,0.0,0.0
Gizałki,Przedszkole,7.857142857142857,7.857142857142857,7.857142857142857
Gizałki,Szkoła podstawowa,7.083333333333333,9.391304347826088,8.108212560386475
Giżycko,Centrum Kształcenia Praktycznego,0.0,0.0,0.0
Giżycko,Centrum Kształcenia Ustawicznego ze szkołami,0.0,0.0,0.0
Giżycko,Gimnazjum,2.2,3.5714285714285716,2.885714285714286
Giżycko,Liceum ogólnokształcące,5.142857142857143,11.162162162162161,8.178157000167868
Giżycko,Młodzieżowy Ośrodek Socjoterapii ze szkołami,1.1176470588235294,1.1176470588235294,1.1176470588235294
Giżycko,Niepubliczna placówka kształcenia ustawicznego i praktycznego,0.0,0.0,0.0
Giżycko,Niepubliczna placówka oświatowo-wychowawcza w systemie oświaty,0.0,0.0,0.0
Giżycko,Ośrodek dokształcania i doskonalenia zawodowego,0.0,0.0,0.0
Giżycko,Przedszkole,7.090909090909091,20.571428571428573,10.62830206830207
Giżycko,Punkt przedszkolny,0.8823529411764706,0.8823529411764706,0.8823529411764706
Giżycko,Specjalny Ośrodek Szkolno-Wychowawczy,0.5576923076923077,0.5576923076923077,0.5576923076923077
Giżycko,Sześcioletnia szkoła muzyczna I stopnia,5.882352941176471,5.882352941176471,5.882352941176471
Giżycko,Szkoła podstawowa,3.9375,11.960526315789474,8.092288426091683
Giżycko,Szkoła policealna,7.588235294117647,7.588235294117647,7.588235294117647
Giżycko,Technikum,2.55,2.55,2.55
Giżycko,Zespół szkół i placówek oświatowych,0.0,0.0,0.0
Glinojeck,Liceum ogólnokształcące,1.0,1.0,1.0
Glinojeck,Przedszkole,4.0,10.785714285714286,7.392857142857143
Glinojeck,Szkoła podstawowa,2.15,9.25,5.869444444444444
Gliwice,Czteroletnie liceum plastyczne,2.892857142857143,2.892857142857143,2.892857142857143
Gliwice,Delegatura,0.0,0.0,0.0
Gliwice,Gimnazjum,14.333333333333334,14.333333333333334,14.333333333333334
Gliwice,Liceum ogólnokształcące,1.7619047619047619,88.0,20.366545625427204
Gliwice,Młodzieżowy Ośrodek Socjoterapii ze szkołami,1.5,1.5,1.5
Gliwice,Młodzieżowy dom kultury,0.0,0.0,0.0
Gliwice,Niepubliczna placówka kształcenia ustawicznego i praktycznego,0.0,0.0,0.0
Gliwice,Niepubliczna placówka oświatowo-wychowawcza w systemie oświaty,0.0,0.0,0.0
Gliwice,Ośrodek Rewalidacyjno-Wychowawczy umożliwiający upośledzonym umysłowo realizację obowiązku szkolnego i nauki,0.0,0.0,0.0
Gliwice,Poradnia psychologiczno-pedagogiczna,0.0,0.0,0.0
Gliwice,Przedszkole,1.56,25.0,11.552713016150516
Gliwice,Punkt przedszkolny,1.7,4.75,3.4366666666666665
Gliwice,Sześcioletnia ogólnokształcąca szkoła sztuk pięknych,0.6785714285714286,0.6785714285714286,0.6785714285714286
Gliwice,Sześcioletnia szkoła muzyczna II stopnia,1.0,1.625,1.3125
Gliwice,Sześcioletnia szkoła sztuki tańca,11.0,11.0,11.0
Gliwice,Szkoła podstawowa,0.47619047619047616,17.0,8.160982117830484
Gliwice,Szkoła policealna,2.2,59.0,15.305007002801123
Gliwice,Szkoła policealna muzyczna,1.6875,1.6875,1.6875
Gliwice,Technikum,6.76,6.76,6.76
Gliwice,Zespół szkół i placówek oświatowych,0.0,0.0,0.0
Gniew,Przedszkole,9.25,12.6875,10.96875
Gniew,Szkoła podstawowa,2.5357142857142856,10.35483870967742,7.141832092638545
Gniew,Zespół szkół i placówek oświatowych,0.0,0.0,0.0
Gniewino,Punkt przedszkolny,9.375,25.0,17.1875
Gniewino,Zespół szkół i placówek oświatowych,0.0,0.0,0.0
Gniewkowo,Branżowa szkoła I stopnia,9.75,9.75,9.75
Gniewkowo,Liceum ogólnokształcące,4.5,4.5,4.5
Gniewkowo,Przedszkole,3.6666666666666665,13.8,7.48888888888889
Gniewkowo,Szkoła podstawowa,3.8666666666666667,8.875,6.251825675988651
Gniewoszów,Gimnazjum,2.4545454545454546,2.4545454545454546,2.4545454545454546
Gniewoszów,Szkoła podstawowa,6.25,6.25,6.25
Gniewoszów,Zespół szkół i placówek oświatowych,0.0,0.0,0.0
Gniezno,Branżowa szkoła I stopnia,5.633333333333334,5.633333333333334,5.633333333333334
Gniezno,Centrum Kształcenia Praktycznego,0.0,0.0,0.0
Gniezno,Gimnazjum,0.5625,2.7058823529411766,1.459952731092437
Gniezno,Liceum ogólnokształcące,1.25,19.375,8.280857898715041
Gniezno,Młodzieżowy Ośrodek Socjoterapii ze szkołami,1.7954545454545454,1.7954545454545454,1.7954545454545454
Gniezno,Poradnia psychologiczno-pedagogiczna,0.0,0.0,0.0
Gniezno,Przedszkole,2.6,26.0,8.673499790158004
Gniezno,Punkt przedszkolny,1.5,3.0,2.111111111111111
Gniezno,Specjalny Ośrodek Szkolno-Wychowawczy,0.2549019607843137,0.38823529411764707,0.32156862745098036
Gniezno,Specjalny Ośrodek Wychowawczy,3.111111111111111,3.111111111111111,3.111111111111111
Gniezno,Szkoła podstawowa,0.3333333333333333,11.763157894736842,7.549870186610214
Gniezno,Szkoła policealna,8.714285714285714,30.8,19.78253968253968
Gniezno,Technikum,4.548387096774194,6.321428571428571,5.434907834101383
Gniezno,Zespół szkół i placówek oświatowych,0.0,0.0,0.0
Gniezno,Zespół wychowania przedszkolnego,1.4,1.4,1.4
Gnojnik,Przedszkole,6.117647058823529,6.923076923076923,6.480241327300152
Gnojnik,Szkoła podstawowa,3.8181818181818183,8.62962962962963,6.9150362483695815
